Despesa por função - transporte - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
RS;4321857;Três Palmeiras;0;0;0;0;0;478357,41;3708799,75;2378242,89;2567558,89;3013266,54;7519281,45;
RS;4321907;Três Passos;1307144,55;1651852,01;2666499,33;2874462,19;2827068,02;4761950,21;2573466,81;5535374,31;4508367,71;2807265,98;965489,66;
RS;4321956;Trindade do Sul;1439908,94;1750755,11;2126995,08;2757389,78;4866605,36;5362463,72;4360723,47;2987941,08;8241758,56;4854342,5;11057808,34;
RS;4322004;Triunfo;7298991,08;9426754,72;5540617,97;2442313,45;3400391,25;3153621,52;13915065,78;12216577,7;9715812,08;9582167,34;5766713,02;
RS;4322103;Tucunduva;932762,31;1014948,46;1129593,45;1009047,85;780916,65;933524,08;1152751,57;1191257,04;1492192,4;1641672,31;1971289,22;
RS;4322152;Tunas;41693,45;59507,49;79441,93;87763,32;353960,59;454656,59;368784,14;1321519,6;970556,25;390178,18;1481117,85;
RS;4322186;Tupanci do Sul;1268360,66;1245823,55;1281477,46;1402586,04;1442392,54;2868360,3;2620731,89;3616163,93;4599293,46;2555955,93;4245748,57;
RS;4322202;Tupanciretã;1972759,16;2000878,55;1673847,57;1596802,46;3820490,66;2808315,2;3053555,25;3094042,48;3610509,21;3717899,09;6499643,37;
RS;4322251;Tupandi;0;0;0;0;0;0;0;0;;;;
RS;4322301;Tuparendi;1812409,9;1820105,26;2009474,47;2234595,03;2940804,08;6469110,77;3546392,29;4525640,66;4606824,61;4363806,94;5668244,55;
RS;4322327;Turuçu;50620,35;0;101712,25;115967,35;17845,5;8738;5611,5;41738,24;44148,52;31950,4;220144,66;
RS;4322343;Ubiretama;343258,13;196360,75;189716,39;209136,83;124701,91;37017,78;17388,56;36793,14;34176,67;32554,62;4136;
RS;4322350;União da Serra;1139032,72;1135436,58;1237514,61;1558880,81;1617132,43;5139847,3;1305796,71;1606186,86;5658533,3;5640287,85;5199556,14;
RS;4322376;Unistalda;5017,04;9330;14120,15;21746,32;140239,28;160939,04;78746,03;142191,91;83969,3;87034,18;58349,9;
RS;4322400;Uruguaiana;0;11235,03;0;0;0;0;0;0;;;;
RS;4322509;Vacaria;;0;0;0;0;0;0;302735;1014959,69;146831,88;61624,55;
RS;4322525;Vale Verde;1013957,36;1205007,59;1183105,72;1018639,83;1315670,13;0;0;0;;;;
RS;4322533;Vale do Sol;1465173,22;3164293,72;3393227,99;1297697,12;1616736,74;3136438,71;4524194;2287023,4;5209525,56;2900720,53;4272259,82;
RS;4322541;Vale Real;384882,44;880883,19;532986,85;146137,18;630628,35;1868802,96;3296433,96;1705369,04;5374778,51;1990171,03;5228297,7;
RS;4322558;Vanini;1147233,95;1027304,03;849165,1;777028,31;906634,26;963917,21;1319793,66;2138025,1;2152880,36;1945411,48;3089164,41;
RS;4322608;Venâncio Aires;0;0;0;0;0;0;0;0;21913580,99;39236035,72;38561356,86;
RS;4322707;Vera Cruz;2232092,37;3386601,76;11095101,78;5289602,54;3452669,14;3391039,5;4049140,64;4920112,03;8737279,36;10490293,58;11607374,37;
RS;4322806;Veranópolis;2469255,79;3091962,64;2634710,94;2454447,86;2877896,18;1551473,25;4113682,8;2653705,05;8779494,6;3735927,04;3876295,64;
RS;4322855;Vespasiano Correa;1963559,29;1920020,22;2010544,48;1968107,32;2133219,66;2369330,33;3270010,04;2330842,93;4484660,19;7093761,88;10305093,98;
RS;4322905;Viadutos;;980593,92;1097068,98;1088280,37;1089766,14;1533541,15;1531844,78;2416630,12;1733370,75;2630689,22;2736820,67;
RS;4323002;Viamão;3723444,41;4245342,77;5096678,51;7153926,58;7939950,3;7214024,52;7019579,82;12907607,92;16938442,85;22310235,27;19679844,28;
RS;4323101;Vicente Dutra;34558,59;349396,36;42085,85;274663;24701,53;32044,82;20273,06;1534839,83;91391,91;1250354,13;224040,99;
RS;4323200;Victor Graeff;190898,83;151645,69;118512,28;535036,75;189437,87;1573222,25;457247,41;208381,83;1403105,23;633837,26;820646,47;
RS;4323309;Vila Flores;1136152,95;2412951,92;1658581,12;1391085,33;1504593,8;1254687,71;2880530,43;2127549,14;3776953,83;4051234,3;5864886,45;
RS;4323358;Vila Lângaro;1710661,12;2238144,78;1943229,86;2193225,4;2294488,75;3303644,31;2865313,48;2649284,2;3634633,87;4337285,95;3832358,71;
RS;4323408;Vila Maria;743721,01;588405,26;1247918,04;7303484,75;576329,44;945773,59;1101075,51;1555100,67;10407599,03;2013363,45;4773049,94;
RS;4323457;Vila Nova do Sul;;290687,71;846373,45;187826,77;4007,46;27742,5;34521,34;2100;3856,25;7527;3940;
RS;4323507;Vista Alegre;1595087,76;1833205,39;1172965,58;1320529,2;1068037,8;1703612,79;1764092,17;2235407,58;5014152,75;2962998,51;4235810,78;
RS;4323606;Vista Alegre do Prata;2181305;951386,7;1515672,62;2237944,77;3247177,41;3222026,69;2487135,2;4402486,18;6472420,62;2868350,56;11548179,81;
RS;4323705;Vista Gaúcha;881002,51;646809,61;857228,13;1634344,06;978135,47;1162981,43;1073227,77;2677337,55;5029997,87;2944844,82;4665443,04;
RS;4323754;Vitória das Missões;730719,99;924442,63;422597,24;384126,26;725584,63;1029604,37;2331764,71;1373165,39;9198648,4;4387284,98;3725547,94;
RS;4323770;Westfalia;2844108,3;3704637,97;4447025,96;3823035,89;3981986,04;3828026,51;6212949,31;3693323,95;8833856,23;6342972,36;9347699,76;
RS;4323804;Xangri-lá;4434;0;0;58956;0;0;0;0;;;;
RS;4399919;Santa Cristina do Pinhal;;;;;;;;;;;;
RS;4399929;Santa Izabel;;;;;;;;;;;;
SC;4200051;Abdon Batista;;4440043,18;4925194,87;2984496,42;2826317,3;2940625,5;4627754,66;2632427,77;3212029,59;3049361,79;5066928,58;
SC;4200101;Abelardo Luz;3895638,17;3451217,24;4359505,08;3817797,93;0;2975446,65;5498058,15;6825673,43;13082697,33;7688776,34;15585144,92;
SC;4200200;Agrolândia;1044453,88;2140136,45;638819,96;130531,1;162284,66;144676,65;2206651,93;1213108,16;5893897,5;4721347,23;901131,37;
SC;4200309;Agronômica;;2456468,72;2663669,79;2825409,32;3377695,2;3358272,63;3753221,35;4975077,12;5964683,2;4905742,92;7125980,07;
SC;4200408;Água Doce;;1294154,21;1440983,91;1812780,85;2106562,54;2190209,83;2072906,64;4242252,67;3713082,89;5753340,53;5929714,46;
SC;4200507;Águas de Chapecó;1680777,41;1215471,6;1701980,02;1443740,52;1147301,78;1494208,46;2186440,85;1370517,46;5718523,8;6080937,42;6586380,78;
SC;4200556;Águas Frias;2126451,61;1490147,8;2071001,66;1715731,7;2588196,28;2379891,19;2617299,07;2324733,39;3592480,67;5431012,49;8873997,11;
SC;4200606;Águas Mornas;1474494,35;1310899,75;1546175,21;1691318,87;2210085,69;1886329,07;2375389,52;2637722,6;;;;
SC;4200705;Alfredo Wagner;3207713,6;3372816,02;4376722,41;3984010,04;4471854,88;3969901,13;5303189,06;890722,28;13833558,91;9781922,51;10274119,2;
SC;4200754;Alto Bela Vista;2181096,54;2056062,43;1910448,1;1787625,84;2587102,04;2482017,03;2386887,52;2993648,27;8655132,25;4956895,03;23441507,19;
SC;4200804;Anchieta;1542744,89;799852;1302920,11;960177,45;1067359,59;1275389,85;1644597,85;2066508,54;5138161,55;2881565,04;3256872,64;
SC;4200903;Angelina;3107019,14;2451012,01;2717845,47;2873804,53;2813919,83;2825810,52;3433715,96;3617224,9;7521397,18;5788678,22;9813660,73;
SC;4201000;Anita Garibaldi;4695545,86;3782938,22;3938439,46;3512581,41;3014142,83;3808030,14;4547443,29;1660352,25;1372905,09;912802,99;4907986,02;
SC;4201109;Anitápolis;3087591,26;1652112,25;2868191,39;2077880,06;1658180,82;2221431,59;1893077,88;2896312,49;7993904,33;3640567,08;5768925,96;
SC;4201208;Antônio Carlos;;0;0;0;14500;0;0;1501900;;;;
SC;4201257;Apiúna;6664328,13;5144703,85;9020620,48;6008558,75;7177408,42;8392103,15;9644199,23;9174925,31;12753568,01;12678479,55;19125034,41;
SC;4201273;Arabutã;2868531,78;1609966,85;1643943,69;1622707,7;1828478,04;2806204,41;5506314,07;4806182,38;5328170,85;8105923,22;9649625,56;
SC;4201307;Araquari;6078424,76;4512472,85;4869038,8;3493315,01;10398935,43;18334107,79;23611983,06;24462533,61;31845822,76;28589977,78;52892408,72;
SC;4201406;Araranguá;7500352,21;4329834,38;5922437,58;6043887,77;8843053,85;24476668,43;41021210,98;13852014,02;31772071,47;21890104,18;50326730,18;
SC;4201505;Armazém;1733884,23;1838424,6;2634740,08;1934921,13;2022376,94;2682132,25;2543239,7;6897410,27;9607143,89;5412726,74;9262968,57;
SC;4201604;Arroio Trinta;1581534,97;1180412,22;1740033,11;1435333,65;1988696,25;2110576,8;1893657,23;2193876,38;3078584,38;3574232,35;4460905,4;
SC;4201653;Arvoredo;1987527,49;1668280,85;2252368,55;1847444,46;2677086,47;2065009,09;2088071,91;2870010,35;10792070,15;5266987,94;5219117,44;
SC;4201703;Ascurra;10454,25;0;0;0;0;0;96283,3;23700;49379,81;96458,3;134582,83;
SC;4201802;Atalanta;;1162218,83;1185911,62;1014402,85;1108611,73;1353432;1589198,94;2178760,69;2087209,43;2082550,17;2695204,92;
SC;4201901;Aurora;4497289,41;3416491,02;3577014,2;3102621,47;3039084,89;4249375,37;5001201,27;8740532,81;10606716,7;11806806,48;25385764,84;
SC;4201950;Balneário Arroio do Silva;0;0;0;0;0;0;0;0;;;;
SC;4202008;Balneário Camboriú;0;0;0;0;0;0;0;0;;;;
SC;4202057;Balneário Barra do Sul;689831,47;2800748,27;3353523,97;654208,32;4009113,55;994518,39;3663462,02;322941,47;5846936,47;2486577,1;25143861,19;
SC;4202073;Balneário Gaivota;2034226,8;1396332,72;1663141,72;1917886,1;1519247,07;1879375,4;2174192,06;5517003,37;5633741,57;5549315,42;6234070,84;
SC;4202081;Bandeirante;1397072,91;2324524,09;1778319,95;1608598,24;2337014,5;2478409,17;2326600,58;2689944,62;4128470,65;7587891,89;6401234,31;
SC;4202099;Barra Bonita;1478222,39;838794,39;1181978,19;1593911,32;1154709,57;1171080,51;3291098,8;2600905,17;5741530,61;4918859,84;8326826,59;
SC;4202107;Barra Velha;0;0;0;0;0;0;0;0;;;;
SC;4202131;Bela Vista do Toldo;0;0;0;0;0;0;0;0;;;;
SC;4202156;Belmonte;1816057,38;1082565,16;960161,42;803802,97;775296,58;1620226,64;1243896,16;1287361,94;2359723,86;1636947,01;6016727,72;
SC;4202206;Benedito Novo;0;0;0;0;0;0;0;0;;;;
SC;4202305;Biguaçu;1586362,28;3917099,33;1520531,71;474194,27;1576347,34;4377098,72;3339434,52;1467780,27;2543667,47;5170350,56;7040407,28;
SC;4202404;Blumenau;1899859,15;2067920,42;4187888,46;5235685,38;4947829,8;4215471,02;14303099,5;28439502,91;31150411,83;35338683,62;43514907,02;
SC;4202438;Bocaina do Sul;;1190881;1674608,89;1364614,98;1287092,59;2141487,81;1616514,82;3251636,98;2545659,82;1238633,69;1614517,87;
SC;4202453;Bombinhas;0;0;0;0;0;0;0;0;;;;
SC;4202503;Bom Jardim da Serra;2624569,64;2005764,98;4313467,52;2937173,78;1670080,85;2329325,02;2835058,36;5816968,69;7593927,4;9567757,28;5573351,57;
SC;4202537;Bom Jesus;;961748,62;720262,71;998069,98;1168009,25;1283303,62;1725636,78;1549197,71;1974685,02;2514648,82;2868880,07;
SC;4202578;Bom Jesus do Oeste;1627970,99;1570931,1;1313404,72;1473272,3;1303360,68;1277320,87;2477849,62;2230599,78;3944502,96;5384905,93;4813685,27;
SC;4202602;Bom Retiro;2896768,95;1312186,99;1499330,58;1969609,45;2408139,26;2414980,97;3291561,14;3415828,5;7533945,84;4132671,48;6007980,14;
SC;4202701;Botuverá;7284959,17;10033670,29;5331697,03;3763211,31;3084488,8;4207274,91;8038391,48;5705971,9;6686081,35;4910902,86;12155857,55;
SC;4202800;Braço do Norte;3181579,49;2356675,11;2498198,99;2407182,08;3211712,22;3451371,56;6069468,25;4719625,07;7377425,65;6009369,28;4806351,69;
SC;4202859;Braço do Trombudo;1390697,18;1524679,11;1497965,23;1770038,92;2514771,82;2008441,09;2651520,69;3011913,31;4409017,97;3155394,88;4503507,41;
SC;4202875;Brunópolis;779772,96;0;0;0;1655784,04;1782213,15;1845552,4;1823535,33;3165637,71;5045022,13;6582809,26;
SC;4202909;Brusque;0;0;0;0;0;0;282119,28;494533,19;1166400,31;864220,28;1116355,6;
SC;4203006;Caçador;0;0;0;0;0;0;0;0;;;;
SC;4203105;Caibi;1690028,81;1071125,12;1402437,51;1706678,47;1490758,98;1414569,15;1890301,71;3883437,39;3418505,33;3538999,37;3866152,2;
SC;4203154;Calmon;0;0;0;0;0;0;0;0;;;;
SC;4203204;Camboriú;;0;0;0;0;0;0;0;;;;
SC;4203253;Capão Alto;0;0;0;0;0;0;0;0;;;;
SC;4203303;Campo Alegre;746308,47;856571,68;1098013,71;1089290,34;1635637,58;1222702,95;817847,73;1133316,32;3596221,72;3334776,85;2647578,37;
SC;4203402;Campo Belo do Sul;;1283453,32;1166774,57;1730526,77;1641109,94;2208954,55;1878106,13;2453454,75;2947432,87;2771629,03;4390623,69;
SC;4203501;Campo Erê;3235426,05;1086498,66;806541,13;928841,93;1005518,56;1075346,97;1339469,65;1134816,21;1861810,91;1871285,81;3141627,79;
SC;4203600;Campos Novos;8285589,24;6267533,75;6902790,28;7803882,82;8933070,28;5822693,8;4405110,87;6953626,82;13833558,91;13869431,58;19852187,94;
SC;4203709;Canelinha;1722886,3;1846355,41;2180663,87;1447108,76;1362533,21;1568104,75;2241845,45;3698060,34;3791727,89;4817501,82;6277429,71;
SC;4203808;Canoinhas;33390;0;0;0;0;0;0;0;;;;
SC;4203907;Capinzal;2022832,87;806775,61;798529,09;1433929,4;1503433,92;1383316,09;4938146,65;3101904,53;18098598,67;5030242,41;7067118,97;
SC;4203956;Capivari de Baixo;2285915,79;171325,52;0;9725,4;0;0;0;0;7047605,14;1483246,41;;
SC;4204004;Catanduvas;2408745,8;2519885,83;3653312,44;4488886,22;768630,9;491648,86;601896;498273,26;1499037,44;816939,75;2938116,4;
SC;4204103;Caxambu do Sul;1929846,52;1122143,1;1347783,12;1488754,95;6471,54;0;1892907,18;3077341,35;3157422,96;2377318,78;2995358,19;
SC;4204152;Celso Ramos;1364045,15;1758803,85;2570385,71;1267704,65;1070068,3;2450654,72;2292668,41;2172105,59;2430536,3;2811155,04;6204973,64;
SC;4204178;Cerro Negro;;1355329,99;1599532,32;1392418,91;1459964,15;2186263,35;1583196,4;1648053,34;;;;
SC;4204194;Chapadão do Lageado;659688,5;298550,55;303761,74;363961,93;1048059,13;1021078,72;2025337,42;1590224,8;4062858,48;4437716;4422996,47;
SC;4204202;Chapecó;1988432,06;1902509,95;4126971,33;3498606,36;3890948,79;4705047,1;4442060,76;518446,93;;;;
SC;4204251;Cocal do Sul;0;0;0;0;0;0;0;0;;;;
SC;4204301;Concórdia;5153701,57;5373135,36;5475258,42;6201982,01;6943358,59;8952285;8373665,38;10173612,78;13817645,65;14162300,53;17866781,14;
SC;4204350;Cordilheira Alta;0;0;0;0;0;0;0;0;;;;
SC;4204400;Coronel Freitas;1757585,85;2974660,1;2533695,72;5061042,6;3843996,27;2247691,85;2174592,81;1898455,38;2909175,08;4120195,55;4120195,55;
SC;4204459;Coronel Martins;1837386,73;1205026,69;1546313,97;1308330,63;1854603,12;2164276,05;3288318,36;2477126,14;2987497,12;3376730,19;4183043,04;
SC;4204509;Corupá;0;0;0;0;0;0;0;0;;;;
SC;4204558;Correia Pinto;0;0;0;0;0;0;0;0;;;;
SC;4204608;Criciúma;8602143,86;11370037,71;15421377,94;4060177,09;4773314,58;34369022,42;71633973,79;58857329,46;;;;
SC;4204707;Cunha Porã;1796776,62;1059918,06;1538086,85;1504674,23;2367792,93;3891047,57;3992427,21;3783823,84;40281834,42;7134453,84;10036471,95;
SC;4204756;Cunhataí;1331584,32;1186593,21;2009576,88;1539755,89;1380140,08;2331870,13;2207192,95;3632409,32;12166824,37;5757542,1;6588994,23;
SC;4204806;Curitibanos;486758,46;618108,78;992396,49;966432,8;1796209,04;2007560,61;2025995,97;2438785,34;4189808,37;5139059,01;5274193,73;
SC;4204905;Descanso;1735692,34;1305608,83;1201595,86;1293684,96;2997923,38;1622135,65;2327757,45;3578642,48;3774141,55;3712621,18;4954956,58;
SC;4205001;Dionísio Cerqueira;1281965,62;1205272,65;1961946,75;1575536,97;2078794,39;1543920,05;2063408,93;2677554,92;7806455,9;4561774,03;6428150,35;
SC;4205100;Dona Emma;1034271,78;1048913,08;1803644,31;1781866,58;1600874,41;1480129,41;2119611,9;2507918,57;2837907,24;3666762,25;5044926,75;
SC;4205159;Doutor Pedrinho;104325;4870;96542,86;0;0;0;0;0;;;1521043,86;
SC;4205175;Entre Rios;1159045,5;1457467,24;1918082,74;1660210,98;1476208,01;1736504,48;2154979,23;2452991,53;;;;
SC;4205191;Ermo;;2024768,44;1786191,68;2002387,46;2832228,08;5671628,47;6386774,12;6829460,86;5014448,3;5346283,46;5743075,46;
SC;4205209;Erval Velho;1763043,89;1637678,24;1833003,43;2211453,27;2617314,98;1796279,05;2510177,24;1810197,23;3405717,48;3764287,61;4311507,07;
SC;4205308;Faxinal dos Guedes;5188859,63;4028909,66;4935172,42;5693449,99;5312258,04;7539767,57;7942586,96;7706887,4;;;;
SC;4205357;Flor do Sertão;1912336,4;1293790,38;1568746,96;1441777,03;1930860,65;1714601,77;1821397,76;1940744,35;3004131,51;3166793,94;2651461,1;
SC;4205407;Florianópolis;25802958,67;35822958,78;8843760,77;16534452,29;9953263,82;8648180,73;11764730,15;15711030,86;17252277,86;50303683,79;35362740,79;
SC;4205431;Formosa do Sul;1127216,48;1189584,39;1538599,49;1571136,68;2013297,56;1412818,95;1432093,69;2558525,65;2472398,26;4205807;3254530,24;
SC;4205456;Forquilhinha;7061293,39;8054937,62;6369836,89;2746363,7;0;0;0;0;;;;
SC;4205506;Fraiburgo;1004502,77;792564,03;1470588,16;189691,65;752975;0;0;0;;;;
SC;4205555;Frei Rogério;2985401,96;1101849,32;945533,79;1170762,69;1337538,54;1404521,56;1550282,06;1861037,41;;;;
SC;4205605;Galvão;2174348,77;1244204,08;1571305,89;1184229,98;1555727,25;1821768,82;2271323,22;2387432,06;;;;
SC;4205704;Garopaba;3907901,96;3346802,99;7954680,25;607541,75;1702802,63;15301960,53;9111369,25;7252967,78;31191927,94;11861413,84;12267112,36;
SC;4205803;Garuva;285000;79989,72;0;2653,9;0;0;0;0;;;;
SC;4205902;Gaspar;1640221,76;1687651,13;2034315,47;2622892,71;3596589,98;5329732,09;3685797,96;4581235,64;6194769,67;5503373,83;6262353,17;
SC;4206009;Governador Celso Ramos;0;0;0;0;0;0;0;0;;;;
SC;4206108;Grão Pará;3530044,47;2558016,31;2569197,31;2532584,43;2427995,29;3343197,46;3114551,37;4551456,48;9730918,84;8698418,51;13494133,2;
SC;4206207;Gravatal;3675131,31;3284906,94;1748694,72;2660995,39;1146631,96;1143092,89;3715092,3;1496530,45;16159119,46;2886031,89;8914643,06;
SC;4206306;Guabiruba;8401553,45;7520406,71;8413601,32;8731299,09;7819946,11;11629962,43;13556092;13829343,85;13091298,82;13832427;18313466,46;
SC;4206405;Guaraciaba;1790996,91;1831641,51;2623354,25;2427497,87;1384731,94;1001367,63;6060258,09;5358762,99;12370;543500;1855092,82;
SC;4206504;Guaramirim;8853046,73;6074880,3;8268845,31;7536117,39;7815448,37;9223806,53;7913279,2;10599544,37;13040205,9;14479884,66;14928854,07;
SC;4206603;Guarujá do Sul;1255263,33;1313142,72;1401711,63;1732454,74;1715711,58;1919509,13;2154009,97;3152998,98;3377241,86;3436186,55;5703710,16;
SC;4206652;Guatambú;1697135,61;1286857,17;1446977,09;3078499,43;2120186,14;3376458,24;2671940,93;2512482,52;8502410,29;4513705,74;15098113,27;
SC;4206702;Herval d'Oeste;6172106,52;3351098,28;3035259,62;2207112,97;5858699,03;3514750,88;8427383,44;8550250,03;19351508,08;14249155,86;21140530,65;
SC;4206751;Ibiam;2235559,05;1863145,06;1520465,45;1096162,67;1375049,76;3441356,16;5563548,62;4454768,08;2339404,78;2583889,34;3154770,74;
SC;4206801;Ibicaré;1947127,46;1946402,77;2010486,37;1937841,81;2372538,08;2182568,84;2494494,89;2909852,5;3406276,81;3976363,91;5687772,28;
SC;4206900;Ibirama;3467696,36;7602881,09;1945455,27;1886939,33;1933384,64;2529520,44;2930240,61;3597841,47;6081992,95;5819565,86;7500091,75;
SC;4207007;Içara;19757630,72;21529619,15;26689069,35;26083322,42;16455840,26;14547039,75;26175841,67;14705541,47;25209411,15;40278329,24;39161321,45;
SC;4207106;Ilhota;187963,45;2406844,73;2306366,31;3125293,98;2155273,79;2174855,62;1556014,96;2589517,31;;;;
SC;4207205;Imaruí;135712,86;72403,41;281418,2;1460284,95;509059,96;244371,19;393652,3;216716,2;8696171,14;3449561,79;4868183,03;
SC;4207304;Imbituba;0;0;0;0;0;0;0;0;;;;
SC;4207403;Imbuia;;2191268,66;2598192,86;2287222,14;562434,22;404924,47;312020,61;223484,73;387924,94;255976,99;245922,72;
SC;4207502;Indaial;0;0;0;0;0;0;0;0;;;;
SC;4207577;Iomerê;799380,97;786861,1;851212,92;1049110,05;3683183,29;1766431,33;2298290,91;2151150,11;;;;
SC;4207601;Ipira;1410098,92;1022843,11;924901,19;1144384,15;1517267,99;1426020,09;1464212,3;1522062,39;3035864,89;8570171,61;;
SC;4207650;Iporã do Oeste;2608871,8;1547774,49;2121045,46;1875459,63;3588208,61;3230081,3;1901072,62;3360142,36;5982729,12;5733607;6756615,97;
SC;4207684;Ipuaçu;2088130,52;1647928,73;3286559,45;2846204,69;3591438,26;3729546,95;4427069,14;4760564,27;5333641,5;5192953,29;7331708,7;
SC;4207700;Ipumirim;3181474,95;2255396,3;2181179,32;2802383,96;2712039,02;3941451,3;3327687,01;3343339,39;6314462,24;4098538,23;8151382,44;
SC;4207759;Iraceminha;2264974,44;2280973,22;1222478,45;1975138,69;2888510,71;2773399,88;4336178,97;7953186,69;14266561,7;7378314,42;9619302,72;
SC;4207809;Irani;1800581,98;1588519,61;1589662,27;3170872,97;2359990,29;3553438,35;3424727,68;4108606,76;7988564,72;5228387,91;5695645,34;
SC;4207858;Irati;1827969,1;1064703,38;1340671,74;1270633,18;1503799,82;1565611,13;1751197,81;2041742,86;3147364,06;2460019,94;2995391,14;
SC;4207908;Irineópolis;3914735,23;2075866,78;2328424,81;2792791,18;2782129,74;3410293,87;4322535,07;4164647,29;5067697,35;8317932,87;11955342;
SC;4208005;Itá;2171057,37;2071566,72;2582901,86;2379791,39;605918,17;1061445,82;2389141,71;3807303,19;4186287,78;8992736,39;11635186,86;
SC;4208104;Itaiópolis;3284024,37;4441878,86;1824761,17;1770605,48;2935020,77;3179391,54;3735419,66;4406452,85;8200174,59;6809074,91;6157039,19;
SC;4208203;Itajaí;106533463,86;89751851,73;47264830,06;38366783,18;42160868,13;93258118,53;60146897,17;72529248,78;100695497,35;69074208,06;45156914,74;
SC;4208302;Itapema;;0;0;0;0;0;0;0;3065279,58;1729429,31;1838529,08;
SC;4208401;Itapiranga;;2480368,43;2560776,78;3723930,75;4618210,73;3552647,88;7606590,28;6218803,02;14976083,76;12385911,6;17872271,33;
SC;4208450;Itapoá;0;0;0;0;0;0;0;0;;;;
SC;4208500;Ituporanga;2792932,49;2652593,65;3270189,41;3369198,37;3213407,92;3690742,25;5224905,14;5821794,69;11518625,08;8527671,74;8344740,23;
SC;4208609;Jaborá;2716238,08;3536650,41;2463204,34;2813820,01;3462505,14;3291503,92;4438792,51;3016669,38;6828879,57;4758376,57;10104536,35;
SC;4208708;Jacinto Machado;3881321,77;2006158,16;2085059,61;813345,93;3708231,97;8588348,34;3953304,97;2798843,86;12233596,62;9601036,95;10415835,91;
SC;4208807;Jaguaruna;6947556,57;5261542,45;5076144,63;4355965,3;5576700,76;5025516,89;5300300,49;5579449,8;7274561,88;6643478,69;5812980,71;
SC;4208906;Jaraguá do Sul;0;0;0;0;0;0;0;0;;;;
SC;4208955;Jardinópolis;1096874,2;1049878,56;1489240,33;1405362,84;1278987,89;1468236,09;1678850,44;1820611,5;3015261,45;2861752,58;2460585,27;
SC;4209003;Joaçaba;866684,29;558700,66;758315,97;984147,48;1284334,01;2051657,66;1150815,9;1134072,66;318264,91;813189,34;557942,06;
SC;4209102;Joinville;0;378220,53;250922,72;252974,88;252694,21;0;0;0;;;;
SC;4209151;José Boiteux;2772439,87;2296820,87;2076752,83;1335904,28;1556119,44;1637021,6;1852011,73;4382512,7;7227213,65;5986461,27;11664364,41;
SC;4209177;Jupiá;;1424579,51;1142205,22;1485459,29;1180172,91;1472580,64;2016991,29;1707392,45;3317841,33;3107134,18;3521914,43;
SC;4209201;Lacerdópolis;4576381,66;2102315,38;2597996,29;2338166,19;2741816,99;3119069,5;2982684,25;3515357,89;7018638,03;6986635,3;6161262,79;
SC;4209300;Lages;22328276,8;20433088,21;22241266,41;14943261,78;16406563,08;21979969,14;55563340,89;27559766,18;62999031,72;42403569,04;50946083,11;
SC;4209409;Laguna;11546,43;0;276357,42;0;5772430,54;8160337,62;9147738,46;8991519,55;9617788,34;8895306,54;6743867,47;
SC;4209458;Lajeado Grande;2173170,92;1666525,59;1583122,31;1648108,48;2587166,33;2945083,34;2480644,01;1763304,76;2605165,91;2782013,97;3872729,75;
SC;4209508;Laurentino;1956224,26;1620101,72;1596465,73;1865802,79;1799555,11;2073802,72;2665218,45;2742117,85;2696315,16;5086359,33;73857,1;
SC;4209607;Lauro Muller;2893391,17;1784242,06;1749795,9;2166027,52;0;0;0;0;;;;
SC;4209706;Lebon Régis;1409931,31;992149,28;1127590,04;1165715,5;948166,68;841250,88;785618,32;2128090,93;1523662,8;1962809,98;1724504,16;
SC;4209805;Leoberto Leal;1565247,97;1184650,58;1564879,71;1764267,5;1595270,24;1791334,66;2718353,21;3621484,45;4296880,33;3858858,6;8027087,27;
SC;4209854;Lindóia do Sul;3240425,73;2487124,06;2448405,24;2720947,28;2002725,88;2881824,96;3657179,41;2571613,83;11623481,43;4161833,54;12445499,99;
SC;4209904;Lontras;2596170,9;2169677,69;3174772,42;4085943,12;2770569,39;2709027,65;3009961,09;4801210,96;6437249,74;5331140,3;7128274;
SC;4210001;Luiz Alves;0;0;0;0;0;0;0;0;2708,22;11667,17;8648,91;
SC;4210035;Luzerna;1435667,75;884671,24;1067489,29;1321128,41;0;0;0;0;;;;
SC;4210050;Macieira;1899230,13;1839721,86;1151556,47;1172390,19;1549925,04;1601117,59;2090781,27;1575831,46;2350486,31;2325375,22;3367476,6;
SC;4210100;Mafra;;0;0;0;0;0;0;43488,56;882258,86;2285585,67;2590891,03;
SC;4210209;Major Gercino;1292213,58;1466868,89;1991283,34;1314746,14;1536834,6;2042213,86;2065642,82;2899342,12;3918685,47;;3984216,2;
SC;4210308;Major Vieira;0;0;0;0;0;0;0;0;;;;
SC;4210407;Maracajá;;0;0;0;0;0;0;0;;;;
SC;4210506;Maravilha;1308763,91;521877,97;307785,05;0;0;0;0;0;;;;
SC;4210555;Marema;2774040,12;1683545,3;1839479,7;2065846,74;2236563,35;3096602,34;3161064,36;3056905,33;4057056;4247982,02;5457081,7;
SC;4210605;Massaranduba;1876270,59;1729951,92;2197357,95;2437757,88;3420572,6;3705199,51;3725963,08;3436912,46;6406490,49;4971559,27;7556147,96;
SC;4210704;Matos Costa;1517342,97;1442889,44;1368081,07;1520935,79;2534507,04;1361166,83;1450462,84;2115815,26;3915314,4;3668634,53;3548850,43;
SC;4210803;Meleiro;0;0;0;0;0;0;0;0;;;;
