Despesa por função - urbanismo e habitação - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
RS;4313201;Nova Petrópolis;699796,81;1428592,72;1230024,79;1206571,63;2219157;1666965,46;3845634,56;5366337,32;3224351,7;8270992,97;5577678,91;
RS;4313300;Nova Prata;2504748,47;2375212,15;3271436,75;3153932,98;2792863,91;5194746,17;2698043,95;2664726,58;2691823,44;5256723,78;7534974,13;
RS;4313334;Nova Ramada;126181,35;505160,17;1269522,87;168965,84;1555430,83;414348,06;5186228,49;1170220,52;1351299,7;3889327,4;3459724,92;
RS;4313359;Nova Roma do Sul;214081,09;217918,97;250591,6;266503,25;329649,3;386771,06;415641,37;593364,85;565254,62;484421,45;550761,64;
RS;4313375;Nova Santa Rita;2042391,7;2414851,88;2770967,71;3858643,44;2095944,98;1968544,21;2243440,4;2953918,13;4344344,83;5517367,85;4951844,86;
RS;4313391;Novo Cabrais;306423,74;292185,49;416114,46;371837,2;912837,75;1269964,75;592808,56;721765,61;1709888,25;566724,36;542290,56;
RS;4313409;Novo Hamburgo;21225108,69;32924211,56;29803935,33;22715556,31;64640553,25;58292297,13;42876012,69;37010547,9;34507503,48;39512526,13;44183092,88;
RS;4313425;Novo Machado;544961,15;239009,16;213244,19;301914,49;424773,99;682110,05;3822488,8;1355148,33;3864613,5;1476545,58;3861581,49;
RS;4313441;Novo Tiradentes;306703,46;441309,61;741946,23;662976,81;534759,5;437649,75;1652153,1;469292,53;2181397,7;1377368,6;1895230,34;
RS;4313466;Novo Xingu;477360,16;15000;0;160000;0;0;562221,4;2373448,54;770888,57;182006,65;366115,51;
RS;4313490;Novo Barreiro;170014,89;449029,31;1350794,61;1017213,82;353435,51;308194,82;1168793,8;672925,61;1756158,21;1046924,84;1814613,89;
RS;4313508;Osório;21483051,29;14773225,11;8469432,13;5208293,87;4973940,51;7170201,49;8498829,59;19574418;10123949,44;5864710,74;15292053,15;
RS;4313607;Paim Filho;517404,83;794510,89;1022863,4;865375,62;862331,72;945729,31;1349186,75;1425325,26;2164189,58;2274443,79;2807504,7;
RS;4313656;Palmares do Sul;;2200453,65;527068,72;705592,52;4840253,14;504057,21;346825,36;1432285,57;4577544,61;2106959,6;5450994,76;
RS;4313706;Palmeira das Missões;7832567,38;3937043,65;4022085,19;3106341,07;3234672,14;2877109,68;3325271,35;3511481,54;5022933,98;7127580,56;8944839,95;
RS;4313805;Palmitinho;1767761,45;1144026,59;1224444,18;630879,58;582769,55;845225,21;2434648,33;2116215,95;2785959,49;2927724,74;5191239,32;
RS;4313904;Panambi;6684579,8;6812328,21;9982072,67;6720323,41;6956672,19;14681880,82;11860229,82;11047104,16;20268820,13;19747710,02;27448478,76;
RS;4313953;Pantano Grande;1562777,35;1787020,88;2574948,12;2391593,87;1954911,81;1488003,44;4151655,41;3214455,13;4588141,55;4436847,09;6386790,71;
RS;4314001;Paraí;981458,7;1831411,8;1447233,57;992886,73;1789105,88;1146400,04;2117441,86;1568284,51;2646064,22;1935093,84;2971423,59;
RS;4314027;Paraíso do Sul;21005,62;12000,75;6780,94;19740,48;349569,36;369840,75;1059515,57;815664,69;1685483,31;1911559,23;3125325,39;
RS;4314035;Pareci Novo;38308,01;39554,61;37525,18;202922,29;11071,73;24828,04;3577211,03;161983,47;16329,73;60037,64;5221798,02;
RS;4314050;Parobé;5134767,38;6440691,17;8019702,49;4750489,86;5197809,55;7300518,23;10711593,93;11503699,88;18465706,91;14344789,42;13617796,89;
RS;4314068;Passa Sete;77655,2;91143,59;84679,25;84760,64;116039,29;107772,16;131594,64;104390,68;106050,51;167194,48;82310,61;
RS;4314076;Passo do Sobrado;1793050,01;57173,19;1190398,24;248913,6;2812,9;1410673,74;896782,54;281612,66;331110,82;778393,63;630003,18;
RS;4314100;Passo Fundo;24121073,25;51357168,13;47998497;34090173,03;40734698,34;28464864,15;44591798,24;36591946,94;61990325,79;122406104,48;88812845,64;
RS;4314134;Paulo Bento;352853,28;1021967,9;255035,89;344871,61;887034,18;1461743,96;1766717,68;681004,89;3007827,58;639944,62;496861,77;
RS;4314159;Paverama;;377074,58;300338,99;361044,91;442001,62;407387,55;503004,82;329765,93;373574,11;420519,01;360548,01;
RS;4314175;Pedras Altas;373941,14;334146,6;376922,09;433828,12;931837,83;1039936,91;1950694,68;1377692,85;1306243,6;1892179,85;2865315,84;
RS;4314209;Pedro Osório;2224857,74;2589603,15;2054027,16;2307891,87;3098443,57;2751217,57;2323101,58;2472921,34;5138545,19;5003152,97;4169545,33;
RS;4314308;Pejuçara;831034,18;1283391,52;678961,69;787269,76;1270998,09;2596419,13;1604095,8;1455569,11;2084637,77;4306085,64;2064241,55;
RS;4314407;Pelotas;44497869,64;66707175,31;100792830,31;88618788,98;53005731,89;71999200,15;83253832,5;78509740,63;92889266,45;172192885,07;112749848,61;
RS;4314423;Picada Café;496496,9;563726,26;636669,2;675371,59;705283,62;716033,25;669231,15;532153,92;724270,39;855690,78;1983915,98;
RS;4314456;Pinhal;957836,91;975099,78;762870,61;566005,68;591094,45;709846,88;1700383,23;1983110,49;1301239,92;1965278,32;1275094,29;
RS;4314464;Pinhal da Serra;319624,63;100526,07;95861,69;46273,3;119514,15;235992,18;1869587,58;513949,14;5677471,2;1182694,03;3206751,59;
RS;4314472;Pinhal Grande;0;0;0;81,53;470230,49;1467528,05;1451309,8;1244887,7;1610789,57;1414075,1;1638850,18;
RS;4314498;Pinheirinho do Vale;;387051,84;379561,62;788977,68;881383,9;1389853,42;641953,48;488598,77;414354,7;377185,62;505997,49;
RS;4314506;Pinheiro Machado;305926,19;503119,31;55039,56;58111,64;62938,05;53405,01;41444,05;840899,64;1809809,81;1715077,78;4525037,26;
RS;4314548;Pinto Bandeira;137176,47;435969,55;322679,66;492233,27;0;0;0;0;;;;
RS;4314555;Pirapó;233925,59;135746,2;823576,54;98063,06;140624,92;327468,04;1357603,68;122236,42;1989184,83;333215,51;538190,86;
RS;4314605;Piratini;387090,98;368071,19;447933,59;319096,75;248460,97;2841358,72;433717,41;563774,68;11620286,87;19886298,36;13070519,14;
RS;4314704;Planalto;0;0;0;0;0;0;0;0;102746,62;185995,71;1173293,29;
RS;4314753;Poço das Antas;0;0;0;0;1357935,11;1431894,64;1973653,78;1772934,04;2290471,33;2263723,14;4420603,54;
RS;4314779;Pontão;348757,06;701318,76;1795852,34;1186519,05;1058302,99;962639,18;2541724,15;1302116,82;1958561,64;2741652,16;3017520,85;
RS;4314787;Ponte Preta;325877,52;434612,81;3637217,27;1115399,73;556531,02;1014533,05;1441046,96;753435,94;1513729,42;903147,54;2511477,22;
RS;4314803;Portão;136786,67;1544,03;0;169000;18704,16;166452,06;29158,3;79147,02;10455,34;16679,12;2160063;
RS;4314902;Porto Alegre;332991643,47;274791977,07;262655473,25;265467703,24;156688906,73;153197308,96;199379795,68;242882154,03;271003817,99;367424895,45;438360495,42;
RS;4315008;Porto Lucena;130009,42;161251,5;161251,5;183785,95;473935,83;165406,58;133386,5;926285,97;2879884,02;3356549,86;2816608,42;
RS;4315057;Porto Mauá;175796,82;48723,04;135880,1;693491,7;109374,55;462477,26;133500,88;96220,8;33056,8;980548;4211459,88;
RS;4315073;Porto Vera Cruz;134382,16;232892,96;155273,56;156666,96;249242,51;34521,15;33483,67;210923;61902,51;2854976,92;457733,93;
RS;4315107;Porto Xavier;192615,58;95330,54;103256,35;109862,08;106178,09;328563,08;246762,21;221929,38;1048366,81;483570,85;334721,87;
RS;4315131;Pouso Novo;0;0;0;0;0;0;8600;0;;1941907,27;1116875;
RS;4315149;Presidente Lucena;975191,03;1045943,64;1131692,28;1144647,06;1626312,43;1431602,38;1502929,1;1744217,59;3008851,73;3394065,36;3579269,67;
RS;4315156;Progresso;0;17912,5;23000;407;6266;23000;185016,79;33590,01;52075,88;94481,75;28358,92;
RS;4315172;Protásio Alves;265370,89;335022,49;591545,97;274649,16;358373,35;345232,28;1059523,32;321870,76;121653,16;159210,16;148984,57;
RS;4315206;Putinga;229095,12;220946,75;218986,75;191899,01;228200,03;245515,95;532969,91;298201,74;413552,53;325527,29;397421,45;
RS;4315305;Quaraí;4027464,58;3212962,14;1827454,22;2719272,22;4527604,11;3304186,06;6961201,57;2399443,56;6574276,83;6551771,59;8284254,8;
RS;4315313;Quatro Irmãos;754194,96;377332,27;257688,85;259400,94;577759,61;423140,98;1265218,43;953524,42;2887657,39;1405988,39;3163091,24;
RS;4315321;Quevedos;238258,19;372825,42;243126,09;150423,6;183242,47;314896,13;327179,56;442306,04;764081,69;439849,9;1106510,53;
RS;4315354;Quinze de Novembro;127196,17;280900,63;971874,72;382641,84;346237,06;503120,27;562118,92;1293562,92;4132165,27;1401889,29;2100008,91;
RS;4315404;Redentora;515380,95;588871,94;883593,06;508914,27;1046736,27;2304328,37;1361677,3;1177712,52;2825035,49;1805883,38;2153480,32;
RS;4315453;Relvado;192310,56;1554077,77;2301694,31;176455,63;191242,59;557010,36;391144,28;333901,91;1249951,02;560832,35;577311,42;
RS;4315503;Restinga Seca;4001243,72;2288093,7;2047883,23;2494503,05;5233653,93;3154779,81;6090437,51;8540591,12;9661918,92;9736023,01;6170957,96;
RS;4315552;Rio dos Índios;0;0;0;60000;0;0;0;0;;;;
RS;4315602;Rio Grande;68560855,25;67976898,12;55074345,79;37047915,26;64094582,12;64810776,62;70608512,59;59946464,14;115224301,63;115312633,73;113850986,43;
RS;4315701;Rio Pardo;3833567,46;3995578,21;9187634,22;4799022,08;5182204,79;5808518,5;6940745,94;7175969,74;11187076,76;13663003,37;16725275,73;
RS;4315750;Riozinho;215,3;2237;0;8923,35;0;0;0;0;;1000867,28;323182,97;
RS;4315800;Roca Sales;1344463,34;1535655,99;1934851,71;2335986,69;2658305,83;2940320,71;7800922,84;5728865,18;4888817,59;3328087,08;5096925,74;
RS;4315909;Rodeio Bonito;973751,27;1024819,37;1067003,02;1273074,44;997342,7;1590979,81;1148828,5;1322292,24;3373064,35;3931461,58;5685196,94;
RS;4315958;Rolador;;457950,69;259353,14;9597,35;139347,82;126461,66;353287,69;0;421508,15;376546,98;404896,03;
RS;4316006;Rolante;;8172674,79;7421218,78;5412415,35;6478644,86;9785833,53;12218882,66;8330642,89;18510850,79;14375428,1;32183207,24;
RS;4316105;Ronda Alta;900374,21;1381478,74;307731,58;540755,71;616175,36;4637276,54;2956085,73;1179107,9;2186795,64;5615304,22;3545822,93;
RS;4316204;Rondinha;1560124,59;1432892,39;826348,82;852713,78;931581,63;952859,6;1305513,07;639945,67;2333852,96;1142933,27;3209608,53;
RS;4316303;Roque Gonzales;658212,12;545747,16;561924,54;477458,97;499799,88;786890,94;2021658,99;2999976,46;3448461,84;4297017,53;4506181,66;
RS;4316402;Rosário do Sul;2605839,46;458796,54;1722810,66;44849,86;765203,43;800606,17;13568754,69;4194334,81;2396121,03;3497533,19;3237806,77;
RS;4316428;Sagrada Família;;314338,3;290844,86;653705,65;283317,89;412416,28;651500,59;549330,5;2386841,02;782621,66;4358931,68;
RS;4316436;Saldanha Marinho;317109,74;578468,48;377870,23;309359,96;355526,72;687562,6;421031,02;363221,84;1218815,74;1319967,27;2187539,46;
RS;4316451;Salto do Jacuí;357670,92;871500,81;766647,21;397609,62;361307,39;617230,48;5240652,55;1475471,28;947219,65;2387706,84;2198383,55;
RS;4316477;Salvador das Missões;1153637,04;369845,54;1275631,72;429021,23;171459,74;204034,06;543561,72;376197,68;31850,72;71818,48;62677,68;
RS;4316501;Salvador do Sul;683285,77;314820;286245,08;323735,47;999454,43;1085925,99;2596816,56;1194524,08;4128382,78;3658505,64;5884962,81;
RS;4316600;Sananduva;1305066,26;1329481,78;903894,65;698859,61;835008,16;990803,21;1454018,5;2092891,1;1419318,72;1230576,61;938530,44;
RS;4316709;Santa Bárbara do Sul;1057787,82;359408,19;962847,81;786746,38;780360,98;834518,51;1194072,07;960353,93;5194995,79;8917186,17;11455726,31;
RS;4316733;Santa Cecília do Sul;153428,06;901934,47;710102,91;157661,2;580690,49;1302230,45;554841,89;591643,01;1989240,78;2035181,38;1040689,91;
RS;4316758;Santa Clara do Sul;0;0;0;993;0;216930,38;251184,21;161582,36;488700,64;246578,82;289514,8;
RS;4316808;Santa Cruz do Sul;25929789,81;29968651,98;32163304,08;27789419,37;32614204,17;39516441,77;40039708,84;42287606,62;39679800,59;43111668,71;51221495,32;
RS;4316907;Santa Maria;23098503,36;21984472,77;21648462,01;16567189,93;33640243,93;42821546,33;58147935,54;66225525,11;96456134,76;105801146,73;170509999,21;
RS;4316956;Santa Maria do Herval;550535,09;705769,69;787843,24;866549,06;858231,2;900253,51;1071917,36;1076843,57;1213723,13;2091048,58;1532194,22;
RS;4316972;Santa Margarida do Sul;117458,78;93341,76;514037,01;485756,32;294261,66;1513954,45;5676681,49;1381708,78;1314085,15;758932,4;944395,8;
RS;4317004;Santana da Boa Vista;182513,19;476778,03;343670,01;194910,57;230930,14;270129,63;277498,57;779648,16;3096446,42;2539560,13;2559974,63;
RS;4317103;Santana do Livramento;5235055,07;6731443,79;8882728,23;7590967,43;7451155,33;9942343,35;9067919,33;7396236,01;9802393,82;14052192,62;18152948,11;
RS;4317202;Santa Rosa;4916325,07;5027775,59;6593517,67;6901899,87;23218828,51;26986023,46;33667121,52;25820242,05;71752213,03;101344339,4;116642526,76;
RS;4317251;Santa Tereza;;825,9;325776;14106,55;0;7900;0;7500;338392,33;554521,14;3892545,15;
RS;4317301;Santa Vitória do Palmar;7848776,25;10924791,51;8722082,63;2917055,18;3930866,91;4891537,83;7752448,16;10315105,5;13344645,04;8397223,52;7773786,85;
RS;4317400;Santiago;6104645,5;8688801,32;9279898,89;9406751,36;11258888,25;10304513,13;10974228,6;11730318,66;15479588,75;19695644,7;13938716,53;
RS;4317509;Santo Ângelo;;12115917,93;31547743,37;18193080,63;15715810,57;24858527,77;27129822,56;20063743,72;28556051,23;43786144,31;46370246,16;
RS;4317558;Santo Antônio do Palma;563792,15;1308391,34;549756,52;524524,96;603180,45;1784857,49;825007,53;720578,04;2745198,84;4092089,89;14300857,01;
RS;4317608;Santo Antônio da Patrulha;;3137221,22;3622328,49;3497300,97;568353,03;4228319,84;9503445,16;4345080,31;19174187,59;15257061,04;12166971,8;
RS;4317707;Santo Antônio das Missões;812656,82;987317,58;745775,29;949989,22;1059067,62;1080292,57;1655688,35;1988595,37;3313873,11;2050642,62;7856552,13;
RS;4317756;Santo Antônio do Planalto;41023,1;192618,93;341,25;100158,04;33345,27;35124,37;51871,78;84570,42;76098,49;109525,39;272284,28;
RS;4317806;Santo Augusto;2765434,02;2487595,1;2651587,32;3133321,78;4936956,78;4898466,22;5426004,32;4191950,91;8262634,14;10442189,28;13640769,45;
RS;4317905;Santo Cristo;181889,34;376138,5;311265,35;405576,12;394358,36;686874,21;332175,39;430648,82;1109042,52;1123710,15;1813703,5;
RS;4317954;Santo Expedito do Sul;198048,62;120535,23;109305,55;168020,3;231921,55;502551,98;1057471,86;392267,96;568149,02;701025,24;679482,31;
RS;4318002;São Borja;11540789,09;6799199,53;16258433,75;6809757,14;14613164,96;12385001,01;15488126,34;13140127,45;24671888,27;17588800,29;32830126,98;
RS;4318051;São Domingos do Sul;474614,89;276248,92;780144,36;767141,57;687536,56;1363483,06;895691,87;1194456,11;1053067,91;988994,74;1114376,82;
RS;4318101;São Francisco de Assis;138653,71;435210,61;83577,65;745441,62;40632,87;252313,62;3237798,92;2693359,68;2044045,9;969964,05;2829754,82;
RS;4318200;São Francisco de Paula;6333692,93;3201009,86;2574590,4;2836103,45;4000167,59;13594261,82;24731360,4;16986461,31;28734143,87;21094488,92;31657965,51;
RS;4318309;São Gabriel;8090073,94;10348865,47;10075077,14;12414806,21;11899749,89;16063608,71;23265627,62;29734451;29222481,53;19941834,32;28090953,97;
RS;4318408;São Jerônimo;1554456,35;1388717,42;3355244,4;2346182,88;2288341,75;2794833,71;14028999,54;3951991,93;5230277,29;5736892,47;14834826,15;
RS;4318424;São João da Urtiga;;1706394,67;1508929,11;1230029,53;1364498,47;1429663,89;2959043,35;2137788,88;2563733,57;1313859,32;1231504,18;
RS;4318432;São João do Polêsine;810768,16;803856,71;1532960,04;1143737,17;1128166,72;1090872,97;1541331,15;1710184,93;1482018,38;2049428,8;1496993,24;
RS;4318440;São Jorge;57903,5;471391,75;22661,24;88165,02;24607,4;671058,15;758071,55;1214633,56;80634;159135,36;323405,86;
RS;4318457;São José das Missões;0;0;0;0;0;381599,13;465373,14;1800460,03;127923,95;244383,39;185790,89;
RS;4318465;São José do Herval;266590,26;318170;301809,87;212798,25;889457,1;280821,74;1375258,11;609846,78;597734,47;1329699,84;2123697;
RS;4318481;São José do Hortêncio;407365,77;630843,22;593798,25;526035,88;659977,69;793678,4;671733,74;725091,94;931237,74;1054880,97;1129949,41;
RS;4318499;São José do Inhacorá;451950,05;506279,02;959064,11;167992;340101,77;384013,55;1924060,05;1733403,84;1579325,76;1574454,71;1176479,48;
RS;4318507;São José do Norte;8130429,91;8471386,08;7413227,03;7200876,75;7790999,22;7753894,18;11584832,06;12997935,56;11670550,58;16977022,11;19785562,79;
RS;4318606;São José do Ouro;1129638,79;411145,76;604409,04;1424976,99;1480427,14;3595177,86;2789222,15;3174585,27;4487610,84;6273767,98;2821057,46;
RS;4318614;São José do Sul;261520,19;29196,11;267348,47;654698,68;60121,83;165227,44;2535793,64;231002,89;775752,66;3848,01;300000;
RS;4318622;São José dos Ausentes;0;0;663570,52;145346,66;95007,68;549361,49;2599985,65;1056648,34;2095516,46;10815074,82;9397710,43;
RS;4318705;São Leopoldo;24433637,18;31046787,16;33603359,7;23469659,87;35376888,5;32599988,98;35489358,24;33877561,6;38408516,49;53278206,47;85268579,62;
RS;4318804;São Lourenço do Sul;992720,73;476960,64;6005397,54;3894640,57;9355638,03;9728784,19;9862977,63;10419970,47;5262673,77;3985826,18;5846182,01;
RS;4318903;São Luiz Gonzaga;4235524,17;8204183,11;5198511,28;4983932,11;5517208,69;10933250,91;16621051,35;14403121,56;17874914,95;10579622,04;25963210,23;
RS;4319000;São Marcos;3340793,49;1930144,07;943454,57;1333978,13;2028161,7;9836637,49;11460319;4579841,77;14508681,55;13143397,01;18140780,91;
RS;4319109;São Martinho;271673,76;127667,82;155387,47;224111,32;565989,05;993908,72;3018494,22;1257554,25;5251999,28;4198465,52;3776901,5;
RS;4319125;São Martinho da Serra;158655,13;216890,16;231313,89;253059,6;1160324,39;371974,66;2720604,71;2885922,33;6327909,34;6812324,27;5867130,64;
RS;4319158;São Miguel das Missões;860737,31;432602,08;728335,89;536842,48;1541992,59;2006116,43;1438647,3;543081,85;1005541;8614176,07;2127463,33;
RS;4319208;São Nicolau;1211517,62;755975,6;1128979,78;942947,92;921195,13;908928;1020108,63;1804660,89;909270,43;2681668,23;2718313,29;
RS;4319307;São Paulo das Missões;633692,34;667270,78;768449,97;878774,99;879578,29;1279076,61;2131423,62;1541723,7;3654743,57;3575980,48;3341292,38;
RS;4319356;São Pedro da Serra;34615,36;35315,07;48820,24;66825,04;58650,69;45161,3;297830,86;232584,36;678067,49;529274,52;135342,04;
RS;4319364;São Pedro das Missões;99002,8;667517,4;0;0;0;67905,83;136154,63;145641,16;222423,5;97797,3;56075,14;
RS;4319372;São Pedro do Butiá;1054158,06;1091807,16;899418,86;1181434,19;1235048,6;1503953,03;2162865,5;1363583,79;4203021,89;4453579,28;5091604,81;
RS;4319406;São Pedro do Sul;4143341,1;5074027,57;4157498,35;3945572,29;5334771,35;5318749,97;6632572,36;11272564,92;10897259,35;9034358,71;7816633,71;
RS;4319505;São Sebastião do Caí;2198420,08;4556468,56;3125049,25;1966305,48;1566719,19;3419739,52;4815995,77;4916337,94;23495636,66;13252833,06;17097453,94;
RS;4319604;São Sepé;2359930;2253972;2446096,18;1190862,87;802060,16;2012482,16;1588965,3;1902470,41;6543462,07;1558451,87;1177888,33;
RS;4319703;São Valentim;0;0;0;0;41095,63;8599,54;0;4120;1317,6;608308,4;371295,51;
RS;4319711;São Valentim do Sul;136906,55;27510,25;78240,98;69433,47;19483,07;186772,49;147572,03;105419,02;204921,22;170954,85;434944,36;
RS;4319737;São Valério do Sul;1094064,78;284182,38;342002,72;24743,26;56897,81;591588,69;399053,41;134021,54;2202261,18;1639146,86;979075,99;
RS;4319752;São Vendelino;0;0;0;0;88721,79;0;0;0;;;;
RS;4319802;São Vicente do Sul;463986,71;2033363,63;530096,21;936941,89;755927,02;581867,01;733009,09;1219196,84;3235981,78;2685905,14;8706675,92;
RS;4319901;Sapiranga;29015599,1;16738136,68;40556096,22;23434666,35;22508068,99;25724450,71;39956834,13;26178339,92;32624169,64;40546144,13;53626416,85;
RS;4320008;Sapucaia do Sul;;19186540,26;16962498,57;18315929,41;21851551,2;26040614,52;28705578,5;30248791,94;21235923,78;39222267,45;48846522,65;
RS;4320107;Sarandi;744140,65;1082699,37;1247278,78;1069741,56;1334146,58;1599618,45;1884772,61;3053452,84;2818873,67;9299748,84;10278673,7;
RS;4320206;Seberi;2058621,14;1372182,64;1998775,65;1872930,57;2041656,68;2846319,42;7827047,16;2883797,37;5243369,7;3600861,33;7198393,79;
RS;4320230;Sede Nova;200953,05;1308016,49;1313214,39;205486,86;524478,85;1266100,87;3170164,48;362735,91;2476785,44;2755621,57;5408237,99;
RS;4320263;Segredo;180371,87;249700,95;286395,36;280138,37;328332,03;330391,74;346057,31;411254,3;515287,23;532745,08;519230,06;
RS;4320305;Selbach;1088326,33;2026457,12;997118,78;1063592,37;2382385,65;1752010,98;2694907,16;5746093,82;4611168,26;5895571,28;4628943,76;
RS;4320321;Senador Salgado Filho;603369,9;753826,79;833834,8;751483,69;840452,72;1119509,75;980990,65;1115713,34;2014729,73;1317140,68;1210097,26;
RS;4320354;Sentinela do Sul;;182529,7;182529,7;109506,7;133078,39;377692,74;396016,76;1378288,99;393016,01;420356,39;1639073,28;
RS;4320404;Serafina Corrêa;498574,84;488221,11;800956,24;376406,72;1358877,74;368491,56;922926,88;2649882,44;11928833,93;11373598,1;13128972,37;
RS;4320453;Sério;93760,54;48535,9;42817,34;10352,6;42749,63;41259,59;1238632,2;383810,83;1781305,47;96442,74;839873,83;
RS;4320503;Sertão;7700;112800,9;11265,06;0;10894,79;6544;0;10272,15;158792,11;179109,05;364144;
RS;4320552;Sertão Santana;3645,8;247624,53;374;3482,75;532,8;21067,8;107908,53;526452,12;3636778,5;3756823,95;3732161,17;
RS;4320578;Sete de Setembro;;59419,66;407049,53;0;61539,8;771439,63;1426034,05;314287,12;955410,94;930349,27;1564566,86;
RS;4320602;Severiano de Almeida;708765,74;577158,21;821918,15;763649,96;2318485,21;3696323,06;1980119,95;1029860,71;998909,36;2040371,83;5813076,21;
RS;4320651;Silveira Martins;1199723,9;716366,09;1042808,9;696894,56;993111,05;1326728,69;914367,57;827148,53;908928,02;2231483,08;4901218,34;
RS;4320677;Sinimbu;249080,3;327865,16;424895,36;791391,78;1072625;713425,57;866155,96;896717,97;1615831,66;3455448,71;3072503,79;
RS;4320701;Sobradinho;2669299,85;2704307,1;3101774,31;2851911,89;3139150,88;3214473,74;3303264,73;4215804,04;7187229,49;4812688,5;5609810,11;
RS;4320800;Soledade;2498679,46;3631086,57;3396994,8;2923390,71;2980440,14;1939611,12;3367021,62;3690522,82;6171394,75;4894175,33;8846262,05;
RS;4320859;Tabaí;1411289,61;883512,05;1004912,2;1091827,01;2932359,5;3720722,46;4055696,8;2989764,85;3637172,79;6785269,9;5086663,24;
RS;4320909;Tapejara;7903655,54;6132707,98;7750924,18;9799555,98;7227718,11;14197678,91;18107811,01;14105310,64;17519525,96;18280163,49;28541575,92;
RS;4321006;Tapera;3942066,55;2824687,72;2653201,22;2856469,25;3099619,72;6751835,61;5767318,29;9752239,24;6346522,38;3497685,21;10676911,85;
RS;4321105;Tapes;2208778;2666771,34;3416389,69;3070678,35;4119852,51;4128885,68;3843564,41;6831626,1;10555852,95;11480498,24;12586012,73;
RS;4321204;Taquara;459274,64;266105,61;83266,92;160654,46;409542,87;117751,29;192901,16;21679,8;;;816720;
RS;4321303;Taquari;18695733,81;5551148,63;5588034,55;4840615,92;5879411,84;15374176,78;17596766,54;7223443,26;15128759,23;19828005,53;20623096,2;
RS;4321329;Taquaruçu do Sul;1549474,24;471217,03;604607,01;621153,48;569184,41;695554,36;697127,64;626769,07;587470,3;1775279,96;1151668,89;
RS;4321352;Tavares;;625501,47;578066,8;583351,47;733234,16;968554,51;1443190,74;1517049,9;2910577;4711550,68;2729347,77;
RS;4321402;Tenente Portela;1625998;2726204,7;2536848,92;1730084,06;2172601,14;2999043,96;9088648,93;3273529,44;5776528,87;;8657410,68;
RS;4321436;Terra de Areia;1827049,32;1036752,67;1875551,77;54850;960444,02;2926146,54;2153135,47;4755505,11;1419508,83;3761347,49;12091563,45;
RS;4321451;Teutônia;14046226,76;8890120,03;5922432,21;7016158,74;7116528,55;13450616,3;13617888,12;23041632,89;18290901,86;15345816,8;21263132,88;
RS;4321469;Tio Hugo;578946,16;751331,95;857971,66;672239,39;252642,25;551088,26;1899856,05;533444,6;2345232,27;807615,58;3428816,22;
RS;4321477;Tiradentes do Sul;550406,06;591261,23;785036,96;201787,27;479984,01;408186,14;742541,34;2110096,18;1425843,09;432563,18;373512,13;
RS;4321493;Toropi;38810,75;65418,09;53196,24;48895,91;0;0;0;0;;;;
RS;4321501;Torres;21866880,56;4532624,63;3868791,18;3053919,89;5800480,68;7808455,14;12198720;17271826,09;15483487,68;14118741,16;29943285,28;
RS;4321600;Tramandaí;17581149,55;14561602;14380564,44;11639955,17;0;9612355,21;7743114,5;7396303,67;17039267,15;29222177,7;34810846,13;
RS;4321626;Travesseiro;378450,79;332419,82;284929,03;357848,21;381532;220196,98;277927,97;250795,27;284073,17;298754,01;412940,95;
RS;4321634;Três Arroios;871518,81;431703,48;697082,36;625327,57;833065,35;2027552,38;787048,93;696182,22;1585162,96;2522364,6;6874309,78;
RS;4321667;Três Cachoeiras;3044061,01;1523184,95;2571195,6;1863635,11;1870341,21;8225810,55;8308214,82;6910682,98;7831171,92;11077998,36;13891624,23;
RS;4321709;Três Coroas;4622075,98;5095122,55;4160302,67;2883623,63;4637074,55;3533678,35;7706602,24;6974664,62;7100587,66;25999432;15773379,4;
RS;4321808;Três de Maio;6439966,51;6452401,95;10466066,54;5792582,14;6339435,03;12307617,63;14912906,23;6621633,59;11075616,45;12616639,7;19457267,72;
RS;4321832;Três Forquilhas;10998,6;153196,84;7799,92;406121,33;352386,43;189579,35;196327,78;442532,39;1379764,63;771166,78;1117842,79;
RS;4321857;Três Palmeiras;139104,75;0;0;0;0;0;786211,26;1372883,66;;;;
RS;4321907;Três Passos;4805529,57;7206074,19;6482842,97;6609926,36;7623575,77;8875483,41;12861741,45;9217999,96;7705951,17;9586762,94;12995222,22;
RS;4321956;Trindade do Sul;453327,03;266503,64;358477,24;226779,44;358494,11;656818,61;290208,82;631662,94;999896,35;1252758,61;2766794,91;
RS;4322004;Triunfo;8362419,46;8889326,48;4484595,25;5414204,19;6422403,46;7819432,88;7265765,21;7957644,6;13346882,03;4298961,84;12405432,42;
RS;4322103;Tucunduva;234351,09;324480,27;319069,41;330491,92;366420,85;391255,27;462076,51;426957,32;523776,61;481081,8;574475,38;
RS;4322152;Tunas;0;0;0;0;0;0;0;0;;;;
RS;4322186;Tupanci do Sul;114905,71;118593,26;111045,13;68685,83;102717,97;339534,2;676852,45;374908,31;738947,6;942032,92;1308965,86;
RS;4322202;Tupanciretã;1265371,65;4443998,24;2850841,38;2158915,87;1998247,62;2825169,13;8210682,98;5262206,31;8728560,67;8736027,54;4927016,88;
RS;4322251;Tupandi;0;0;0;0;0;0;498277,16;1355114,4;13434384,96;7795135,09;11968616,17;
